year,reg_id,reg_name,tax_id,tax_name,amount
2015,4,Centre-Val de Loire,5,Annuité de la dette,66030429.72
2015,4,Centre-Val de Loire,6,Autres dotations de fonctionnement,24946891.0
2015,4,Centre-Val de Loire,11,Autres recettes d'investissement,21057881.74
2015,4,Centre-Val de Loire,15,Capacité ou besoin de financement,-26625805.96
2015,4,Centre-Val de Loire,30,Dépenses totales,1064006694.0
2015,4,Centre-Val de Loire,23,DRES,22785661.0
2015,4,Centre-Val de Loire,57,Subventions aux personnes de droit privé,72220804.52
2015,6,Grand Est,9,Autres dépenses de fonctionnement,4095381.39
2015,6,Grand Est,14,CVAE,69029870.0
2015,6,Grand Est,37,Epargne brute,63923994.6
2015,6,Grand Est,46,Frais de personnel,69894918.54
2015,6,Grand Est,9,Autres dépenses de fonctionnement,9586010.65
2015,6,Grand Est,17,Charges financières,31675809.75
2015,6,Grand Est,31,Dépenses totales hors remb,897053714.1
2015,6,Grand Est,23,DRES,22748045.0
2015,6,Grand Est,37,Epargne brute,143623601.9
2015,6,Grand Est,40,FCTVA,8096326.75
2015,6,Grand Est,43,Flux net de dette,-8052884.18
2015,6,Grand Est,48,Impôts locaux,158915032.0
2015,6,Grand Est,55,Recettes totales hors emprunts,902301341.2
2015,7,Hauts-de-France,10,Autres impôts et taxes,657398929.4
2015,7,Hauts-de-France,12,Autres recettes de fonctionnement,22111635.98
2015,7,Hauts-de-France,18,Concours de l'Etat,488715667.7
2015,7,Hauts-de-France,29,Dépenses de fonctionnement,1334251071.0
2015,7,Hauts-de-France,31,Dépenses totales hors remb,1958112380.0
2015,7,Hauts-de-France,24,Dotation globale de fonctionnement,326139088.0
2015,7,Hauts-de-France,37,Epargne brute,263451026.3
2015,7,Hauts-de-France,43,Flux net de dette,171049060.9
2015,7,Hauts-de-France,48,Impôts locaux,345320662.0
2015,7,Hauts-de-France,56,Remboursements d'emprunts hors GAD,121471944.3
2015,7,Hauts-de-France,64,Variation du fonds de roulement,950590.66
2015,1,Auvergne-Rhône-Alpes,5,Annuité de la dette,75054192.01
2015,1,Auvergne-Rhône-Alpes,11,Autres recettes d'investissement,15412310.75
2015,1,Auvergne-Rhône-Alpes,24,Dotation globale de fonctionnement,138034823.0
2015,1,Auvergne-Rhône-Alpes,37,Epargne brute,118935761.8
2015,1,Auvergne-Rhône-Alpes,47,Impôts et taxes,320045373.8
2015,1,Auvergne-Rhône-Alpes,50,Péréquations et compensations fiscales,33858009.0
2015,1,Auvergne-Rhône-Alpes,55,Recettes totales hors emprunts,592907683.1
2015,6,Grand Est,7,Autres dotations et subventions,28993069.6
2015,6,Grand Est,17,Charges financières,21389488.55
2015,6,Grand Est,29,Dépenses de fonctionnement,497974688.9
2015,6,Grand Est,24,Dotation globale de fonctionnement,170980893.0
2015,6,Grand Est,34,Encours de dette,831457091.9
2015,6,Grand Est,39,Epargne nette,81107108.72
2015,6,Grand Est,43,Flux net de dette,19882140.72
2015,6,Grand Est,47,Impôts et taxes,408703665.0
2015,6,Grand Est,48,Impôts locaux,149836049.0
2015,6,Grand Est,53,Recettes de fonctionnement,639907682.2
2015,6,Grand Est,58,Subventions d'équipement versées,164180637.2
2015,6,Grand Est,61,TICPE,147960233.9
2015,1,Auvergne-Rhône-Alpes,17,Charges financières,60570822.66
2015,1,Auvergne-Rhône-Alpes,29,Dépenses de fonctionnement,1695907130.0
2015,1,Auvergne-Rhône-Alpes,38,Epargne de gestion,399329240.4
2015,1,Auvergne-Rhône-Alpes,46,Frais de personnel,254752741.5
2015,1,Auvergne-Rhône-Alpes,47,Impôts et taxes,1368268894.0
2015,1,Auvergne-Rhône-Alpes,50,Péréquations et compensations fiscales,17659669.0
2015,1,Auvergne-Rhône-Alpes,53,Recettes de fonctionnement,2050900339.0
2015,1,Auvergne-Rhône-Alpes,64,Variation du fonds de roulement,1119421.44
2015,1,Auvergne-Rhône-Alpes,65,Ventes de biens et services,270617.31
2015,8,Île-de-France,16,Cartes grises,339564656.9
2015,8,Île-de-France,14,CVAE,1363192804.0
2015,8,Île-de-France,30,Dépenses totales,5226561971.0
2015,8,Île-de-France,33,Emprunts hors GAD,1025000000.0
2015,8,Île-de-France,43,Flux net de dette,270444833.5
2015,8,Île-de-France,54,Recettes totales,5199777380.0
2015,9,Normandie,16,Cartes grises,60083982.5
2015,9,Normandie,29,Dépenses de fonctionnement,487138078.2
2015,9,Normandie,31,Dépenses totales hors remb,664563897.3
2015,9,Normandie,23,DRES,19726446.0
2015,9,Normandie,39,Epargne nette,201216916.1
2015,9,Normandie,43,Flux net de dette,-7970118.76
2015,9,Normandie,53,Recettes de fonctionnement,704095011.3
2015,9,Normandie,57,Subventions aux personnes de droit privé,41524154.94
2015,7,Hauts-de-France,6,Autres dotations de fonctionnement,32956413.0
2015,7,Hauts-de-France,14,CVAE,88755214.0
2015,7,Hauts-de-France,26,Dépenses d'investissement,318844141.7
2015,7,Hauts-de-France,42,Fiscalité reversée,0.0
2015,7,Hauts-de-France,48,Impôts locaux,144464825.0
2015,7,Hauts-de-France,60,Subventions reçues et participations,25368896.18
2015,10,Nouvelle-Aquitaine,5,Annuité de la dette,43813497.53
2015,10,Nouvelle-Aquitaine,15,Capacité ou besoin de financement,-74946121.17
2015,10,Nouvelle-Aquitaine,18,Concours de l'Etat,151973519.0
2015,10,Nouvelle-Aquitaine,38,Epargne de gestion,35337912.07
2015,10,Nouvelle-Aquitaine,52,Recettes d'investissement hors emprunts,41903837.03
2015,10,Nouvelle-Aquitaine,55,Recettes totales hors emprunts,570187127.5
2015,10,Nouvelle-Aquitaine,64,Variation du fonds de roulement,3019579.65
2015,10,Nouvelle-Aquitaine,6,Autres dotations de fonctionnement,6322783.0
2015,10,Nouvelle-Aquitaine,20,Contributions aux organismes de transport,69095590.88
2015,10,Nouvelle-Aquitaine,31,Dépenses totales hors remb,453635697.9
2015,10,Nouvelle-Aquitaine,42,Fiscalité reversée,0.0
2015,10,Nouvelle-Aquitaine,47,Impôts et taxes,199930800.5
2015,10,Nouvelle-Aquitaine,54,Recettes totales,449712283.4
2015,14,Guadeloupe,10,Autres impôts et taxes,146267799.8
2015,14,Guadeloupe,18,Concours de l'Etat,74903539.0
2015,14,Guadeloupe,30,Dépenses totales,464178719.3
2015,14,Guadeloupe,32,Dépôts au Trésor,11734589.84
2015,14,Guadeloupe,46,Frais de personnel,49489346.95
2015,14,Guadeloupe,47,Impôts et taxes,164519780.8
2015,14,Guadeloupe,50,Péréquations et compensations fiscales,5906120.0
2015,15,Martinique,17,Charges financières,4726546.71
2015,15,Martinique,25,Dépenses d'intervention,122979952.3
2015,15,Martinique,24,Dotation globale de fonctionnement,18813326.0
2015,15,Martinique,39,Epargne nette,15223720.51
2015,15,Martinique,42,Fiscalité reversée,0.0
2015,15,Martinique,48,Impôts locaux,18391386.0
2015,15,Martinique,53,Recettes de fonctionnement,249869691.1
2015,15,Martinique,57,Subventions aux personnes de droit privé,31345084.53
2015,15,Martinique,65,Ventes de biens et services,889851.94
2015,16,Guyane,6,Autres dotations de fonctionnement,14776239.0
2015,16,Guyane,16,Cartes grises,3330264.68
2015,16,Guyane,28,Dépenses d'équipement,23567395.15
2015,16,Guyane,29,Dépenses de fonctionnement,122377294.7
2015,16,Guyane,38,Epargne de gestion,-6895708.44
2015,16,Guyane,42,Fiscalité reversée,0.0
2015,16,Guyane,47,Impôts et taxes,73437424.8
2015,16,Guyane,53,Recettes de fonctionnement,112620908.7
2015,17,La Réunion,30,Dépenses totales,1066198559.0
2015,17,La Réunion,31,Dépenses totales hors remb,981662039.7
2015,17,La Réunion,42,Fiscalité reversée,0.0
2015,17,La Réunion,54,Recettes totales,1043669794.0
2015,17,La Réunion,58,Subventions d'équipement versées,117394883.9
2015,17,La Réunion,61,TICPE,15493599.02
2013,13,Provence-Alpes-Côte d'Azur,9,Autres dépenses de fonctionnement,14805839.61
2013,13,Provence-Alpes-Côte d'Azur,54,Recettes totales,2026152161.0
2013,13,Provence-Alpes-Côte d'Azur,64,Variation du fonds de roulement,15276730.82
2013,9,Normandie,18,Concours de l'Etat,232261500.0
2013,9,Normandie,29,Dépenses de fonctionnement,406081708.8
2013,9,Normandie,31,Dépenses totales hors remb,630624958.0
2013,9,Normandie,33,Emprunts hors GAD,65000000.0
2013,9,Normandie,34,Encours de dette,327174978.4
2013,9,Normandie,43,Flux net de dette,17875847.93
2013,9,Normandie,47,Impôts et taxes,296127149.2
2013,9,Normandie,52,Recettes d'investissement hors emprunts,57518745.79
2013,5,Corse,5,Annuité de la dette,22530818.92
2013,5,Corse,17,Charges financières,15265449.66
2013,5,Corse,24,Dotation globale de fonctionnement,34044017.0
2013,5,Corse,43,Flux net de dette,17734630.74
2013,5,Corse,55,Recettes totales hors emprunts,605741202.6
2013,2,Bourgogne-Franche-Comté,17,Charges financières,11898811.28
2013,2,Bourgogne-Franche-Comté,30,Dépenses totales,682812159.4
2013,2,Bourgogne-Franche-Comté,32,Dépôts au Trésor,37270675.96
2013,2,Bourgogne-Franche-Comté,24,Dotation globale de fonctionnement,171941219.0
2013,2,Bourgogne-Franche-Comté,47,Impôts et taxes,321260504.9
2013,2,Bourgogne-Franche-Comté,50,Péréquations et compensations fiscales,18701522.0
2013,2,Bourgogne-Franche-Comté,5,Annuité de la dette,21668949.94
2013,2,Bourgogne-Franche-Comté,17,Charges financières,4308665.14
2013,2,Bourgogne-Franche-Comté,18,Concours de l'Etat,208974686.0
2013,2,Bourgogne-Franche-Comté,27,Dépenses d'investissement hors remb,137073547.7
2013,2,Bourgogne-Franche-Comté,29,Dépenses de fonctionnement,336414693.2
2013,2,Bourgogne-Franche-Comté,31,Dépenses totales hors remb,473488241.0
2013,2,Bourgogne-Franche-Comté,49,Produit des cesssions d'immobilisations,28372.32
2013,11,Occitanie,20,Contributions aux organismes de transport,157500764.4
2013,11,Occitanie,28,Dépenses d'équipement,105543966.6
2013,11,Occitanie,29,Dépenses de fonctionnement,705147506.1
2013,11,Occitanie,30,Dépenses totales,1188355143.0
2013,11,Occitanie,50,Péréquations et compensations fiscales,75016175.0
2013,11,Occitanie,61,TICPE,156934975.0
2013,10,Nouvelle-Aquitaine,24,Dotation globale de fonctionnement,268502565.0
2013,10,Nouvelle-Aquitaine,39,Epargne nette,263181575.5
2013,10,Nouvelle-Aquitaine,50,Péréquations et compensations fiscales,54941451.0
2013,10,Nouvelle-Aquitaine,61,TICPE,211490945.0
2013,11,Occitanie,16,Cartes grises,92532631.66
2013,11,Occitanie,17,Charges financières,22344962.08
2013,11,Occitanie,32,Dépôts au Trésor,59582998.43
2013,11,Occitanie,24,Dotation globale de fonctionnement,231859615.0
2013,11,Occitanie,37,Epargne brute,230947657.6
2013,11,Occitanie,49,Produit des cesssions d'immobilisations,3003978.99
2013,11,Occitanie,64,Variation du fonds de roulement,1953601.23
2013,3,Bretagne,10,Autres impôts et taxes,367679223.1
2013,3,Bretagne,17,Charges financières,8045876.25
2013,3,Bretagne,14,CVAE,152696102.0
2013,3,Bretagne,31,Dépenses totales hors remb,1212579699.0
2013,3,Bretagne,58,Subventions d'équipement versées,373431878.0
2013,3,Bretagne,59,Subventions d'équipement versées aux communes et aux groupements,63352798.34
2013,3,Bretagne,64,Variation du fonds de roulement,-9876128.52
2013,12,Pays de la Loire,11,Autres recettes d'investissement,29315957.39
2013,12,Pays de la Loire,47,Impôts et taxes,587122934.4
2013,12,Pays de la Loire,60,Subventions reçues et participations,31787457.22
2013,4,Centre-Val de Loire,28,Dépenses d'équipement,72135688.37
2013,4,Centre-Val de Loire,29,Dépenses de fonctionnement,661931732.0
2013,4,Centre-Val de Loire,33,Emprunts hors GAD,20000000.0
2013,4,Centre-Val de Loire,48,Impôts locaux,195558985.8
2013,4,Centre-Val de Loire,54,Recettes totales,996306580.9
2013,6,Grand Est,9,Autres dépenses de fonctionnement,4203714.68
2013,6,Grand Est,6,Autres dotations de fonctionnement,79103859.0
2013,6,Grand Est,15,Capacité ou besoin de financement,1784595.78
2013,6,Grand Est,16,Cartes grises,35810293.75
2013,6,Grand Est,28,Dépenses d'équipement,43851221.32
2013,6,Grand Est,25,Dépenses d'intervention,283430251.2
2013,6,Grand Est,51,Recettes d'investissement,111717906.0
2013,6,Grand Est,52,Recettes d'investissement hors emprunts,41717906.04
2013,6,Grand Est,53,Recettes de fonctionnement,505400531.5
2013,6,Grand Est,56,Remboursements d'emprunts hors GAD,95011263.03
2013,6,Grand Est,59,Subventions d'équipement versées aux communes et aux groupements,31526947.07
2013,6,Grand Est,65,Ventes de biens et services,395655.22
2013,6,Grand Est,18,Concours de l'Etat,361806628.0
2013,6,Grand Est,20,Contributions aux organismes de transport,166963964.4
2013,6,Grand Est,32,Dépôts au Trésor,79306297.61
2013,6,Grand Est,24,Dotation globale de fonctionnement,221478165.0
2013,6,Grand Est,33,Emprunts hors GAD,70000000.0
2013,6,Grand Est,37,Epargne brute,145130766.4
2013,6,Grand Est,64,Variation du fonds de roulement,-35714188.27
2013,7,Hauts-de-France,10,Autres impôts et taxes,447570638.4
2013,7,Hauts-de-France,14,CVAE,197984660.0
2013,7,Hauts-de-France,25,Dépenses d'intervention,786183354.6
2013,7,Hauts-de-France,26,Dépenses d'investissement,623622325.0
2013,7,Hauts-de-France,32,Dépôts au Trésor,134607.18
2013,7,Hauts-de-France,39,Epargne nette,204205968.1
2013,1,Auvergne-Rhône-Alpes,15,Capacité ou besoin de financement,-13418940.67
2013,1,Auvergne-Rhône-Alpes,29,Dépenses de fonctionnement,398302057.8
2013,1,Auvergne-Rhône-Alpes,49,Produit des cesssions d'immobilisations,560000.0
2013,6,Grand Est,26,Dépenses d'investissement,246921093.9
2013,6,Grand Est,27,Dépenses d'investissement hors remb,193010383.5
2013,6,Grand Est,32,Dépôts au Trésor,5697260.1
2013,6,Grand Est,50,Péréquations et compensations fiscales,7989947.0
2013,6,Grand Est,54,Recettes totales,748920829.1
2013,6,Grand Est,56,Remboursements d'emprunts hors GAD,53910710.39
2013,6,Grand Est,61,TICPE,119705640.0
2013,1,Auvergne-Rhône-Alpes,12,Autres recettes de fonctionnement,21788810.62
2013,1,Auvergne-Rhône-Alpes,28,Dépenses d'équipement,169582563.4
2013,1,Auvergne-Rhône-Alpes,26,Dépenses d'investissement,696154504.8
2013,1,Auvergne-Rhône-Alpes,50,Péréquations et compensations fiscales,18985615.0
2013,1,Auvergne-Rhône-Alpes,49,Produit des cesssions d'immobilisations,1413048.67
2013,1,Auvergne-Rhône-Alpes,57,Subventions aux personnes de droit privé,289617724.3
2013,1,Auvergne-Rhône-Alpes,58,Subventions d'équipement versées,402866798.2
2013,8,Île-de-France,7,Autres dotations et subventions,386983946.5
2013,8,Île-de-France,12,Autres recettes de fonctionnement,60835136.14
2013,8,Île-de-France,18,Concours de l'Etat,1074448811.0
2013,8,Île-de-France,26,Dépenses d'investissement,2302670728.0
2013,8,Île-de-France,34,Encours de dette,4730598744.0
2013,8,Île-de-France,37,Epargne brute,839830636.1
2013,8,Île-de-France,38,Epargne de gestion,919636048.6
2013,8,Île-de-France,46,Frais de personnel,394135337.1
2013,8,Île-de-France,65,Ventes de biens et services,0.0
2013,9,Normandie,11,Autres recettes d'investissement,9986813.92
2013,9,Normandie,28,Dépenses d'équipement,67761905.91
2013,9,Normandie,25,Dépenses d'intervention,289436300.1
2013,9,Normandie,31,Dépenses totales hors remb,734464296.6
2013,9,Normandie,32,Dépôts au Trésor,188753122.1
2013,9,Normandie,48,Impôts locaux,166336345.0
2013,9,Normandie,55,Recettes totales hors emprunts,738921233.9
2013,9,Normandie,57,Subventions aux personnes de droit privé,37175145.47
2013,9,Normandie,61,TICPE,137608439.0
2013,7,Hauts-de-France,7,Autres dotations et subventions,63702102.79
2013,7,Hauts-de-France,26,Dépenses d'investissement,326574801.1
2013,7,Hauts-de-France,46,Frais de personnel,103489318.8
2013,7,Hauts-de-France,48,Impôts locaux,141958805.0
2013,10,Nouvelle-Aquitaine,6,Autres dotations de fonctionnement,82736869.0
2013,10,Nouvelle-Aquitaine,12,Autres recettes de fonctionnement,4935232.14
2013,10,Nouvelle-Aquitaine,14,CVAE,83855363.0
2013,10,Nouvelle-Aquitaine,28,Dépenses d'équipement,47419819.52
2013,10,Nouvelle-Aquitaine,27,Dépenses d'investissement hors remb,141217586.8
2013,10,Nouvelle-Aquitaine,37,Epargne brute,101644226.2
2013,10,Nouvelle-Aquitaine,46,Frais de personnel,104309041.8
2013,10,Nouvelle-Aquitaine,1,Achats et charges externes,40391928.25
2013,10,Nouvelle-Aquitaine,7,Autres dotations et subventions,9053701.42
2013,10,Nouvelle-Aquitaine,16,Cartes grises,23019121.0
2013,10,Nouvelle-Aquitaine,40,FCTVA,3834035.36
2013,10,Nouvelle-Aquitaine,52,Recettes d'investissement hors emprunts,23645132.85
2013,10,Nouvelle-Aquitaine,53,Recettes de fonctionnement,358563116.9
2013,10,Nouvelle-Aquitaine,56,Remboursements d'emprunts hors GAD,15442894.01
2013,14,Guadeloupe,14,CVAE,10304695.0
2013,14,Guadeloupe,34,Encours de dette,221681857.3
2013,14,Guadeloupe,40,FCTVA,8715520.24
2013,14,Guadeloupe,48,Impôts locaux,16201372.0
2013,14,Guadeloupe,55,Recettes totales hors emprunts,376184231.1
2013,14,Guadeloupe,61,TICPE,0.0
2013,15,Martinique,16,Cartes grises,6769396.5
2013,15,Martinique,38,Epargne de gestion,38017639.15
2013,15,Martinique,39,Epargne nette,36925206.84
2013,15,Martinique,47,Impôts et taxes,163250641.3
2013,15,Martinique,59,Subventions d'équipement versées aux communes et aux groupements,35352240.54
2013,15,Martinique,60,Subventions reçues et participations,4418669.97
2013,16,Guyane,8,Autres dépenses d'investissement,672900.0
2013,16,Guyane,11,Autres recettes d'investissement,1359017.33
2013,16,Guyane,20,Contributions aux organismes de transport,0.0
2013,16,Guyane,46,Frais de personnel,23061227.25
2013,16,Guyane,64,Variation du fonds de roulement,-16673707.14
2013,17,La Réunion,16,Cartes grises,20743466.5
2013,17,La Réunion,20,Contributions aux organismes de transport,0.0
2013,17,La Réunion,25,Dépenses d'intervention,203342554.1
2013,17,La Réunion,43,Flux net de dette,-19874244.57
2013,17,La Réunion,57,Subventions aux personnes de droit privé,92274602.61
2013,17,La Réunion,58,Subventions d'équipement versées,96839632.74
2014,13,Provence-Alpes-Côte d'Azur,9,Autres dépenses de fonctionnement,134736360.9
2014,13,Provence-Alpes-Côte d'Azur,16,Cartes grises,199284787.4
2014,13,Provence-Alpes-Côte d'Azur,17,Charges financières,73277233.05
2014,13,Provence-Alpes-Côte d'Azur,34,Encours de dette,2145041810.0
2014,13,Provence-Alpes-Côte d'Azur,42,Fiscalité reversée,0.0
2014,9,Normandie,15,Capacité ou besoin de financement,5109088.39
2014,9,Normandie,18,Concours de l'Etat,193580600.0
2014,9,Normandie,29,Dépenses de fonctionnement,410047146.1
2014,9,Normandie,24,Dotation globale de fonctionnement,120019838.0
2014,9,Normandie,40,FCTVA,11750425.0
2014,9,Normandie,46,Frais de personnel,73978731.9
2014,9,Normandie,49,Produit des cesssions d'immobilisations,1661387.0
2014,9,Normandie,56,Remboursements d'emprunts hors GAD,28344860.57
2014,5,Corse,9,Autres dépenses de fonctionnement,6403377.41
2014,5,Corse,20,Contributions aux organismes de transport,0.0
2014,5,Corse,31,Dépenses totales hors remb,598724541.1
2014,5,Corse,50,Péréquations et compensations fiscales,2831907.0
2014,5,Corse,57,Subventions aux personnes de droit privé,22010957.39
2014,2,Bourgogne-Franche-Comté,1,Achats et charges externes,48095580.41
2014,2,Bourgogne-Franche-Comté,5,Annuité de la dette,56257320.78
2014,2,Bourgogne-Franche-Comté,7,Autres dotations et subventions,26164230.75
2014,2,Bourgogne-Franche-Comté,12,Autres recettes de fonctionnement,8696661.49
2014,2,Bourgogne-Franche-Comté,15,Capacité ou besoin de financement,-11130394.49
2014,2,Bourgogne-Franche-Comté,14,CVAE,79698652.0
2014,2,Bourgogne-Franche-Comté,28,Dépenses d'équipement,51285137.14
2014,2,Bourgogne-Franche-Comté,46,Frais de personnel,81113333.51
2014,2,Bourgogne-Franche-Comté,56,Remboursements d'emprunts hors GAD,44576204.53
2014,2,Bourgogne-Franche-Comté,58,Subventions d'équipement versées,131613811.1
2014,2,Bourgogne-Franche-Comté,64,Variation du fonds de roulement,-31283738.55
2014,2,Bourgogne-Franche-Comté,1,Achats et charges externes,14872794.1
2014,2,Bourgogne-Franche-Comté,27,Dépenses d'investissement hors remb,137776824.8
2014,2,Bourgogne-Franche-Comté,37,Epargne brute,98605110.84
2014,2,Bourgogne-Franche-Comté,60,Subventions reçues et participations,13247553.77
2014,11,Occitanie,5,Annuité de la dette,19344093.62
2014,11,Occitanie,28,Dépenses d'équipement,132322409.1
2014,11,Occitanie,26,Dépenses d'investissement,454377231.6
2014,11,Occitanie,31,Dépenses totales hors remb,1136070350.0
2014,11,Occitanie,24,Dotation globale de fonctionnement,244174869.0
2014,11,Occitanie,38,Epargne de gestion,292310605.9
2014,11,Occitanie,43,Flux net de dette,25560572.48
2014,11,Occitanie,47,Impôts et taxes,571147603.4
2014,11,Occitanie,52,Recettes d'investissement hors emprunts,105709778.5
2014,11,Occitanie,55,Recettes totales hors emprunts,1097864150.0
2014,11,Occitanie,57,Subventions aux personnes de droit privé,94137252.19
2014,10,Nouvelle-Aquitaine,27,Dépenses d'investissement hors remb,542884243.0
2014,10,Nouvelle-Aquitaine,32,Dépôts au Trésor,23518111.07
2014,10,Nouvelle-Aquitaine,40,FCTVA,26428742.85
2014,10,Nouvelle-Aquitaine,48,Impôts locaux,244410212.0
2014,10,Nouvelle-Aquitaine,50,Péréquations et compensations fiscales,53977513.0
2014,10,Nouvelle-Aquitaine,60,Subventions reçues et participations,26027511.19
2014,11,Occitanie,5,Annuité de la dette,69993765.01
2014,11,Occitanie,8,Autres dépenses d'investissement,32430952.18
2014,11,Occitanie,37,Epargne brute,231069445.7
2014,11,Occitanie,40,FCTVA,27529118.81
2014,11,Occitanie,46,Frais de personnel,119887376.0
2014,11,Occitanie,47,Impôts et taxes,503114817.6
2014,11,Occitanie,60,Subventions reçues et participations,27738550.01
2014,3,Bretagne,20,Contributions aux organismes de transport,96929272.95
2014,3,Bretagne,24,Dotation globale de fonctionnement,247124828.0
2014,3,Bretagne,34,Encours de dette,653272831.9
2014,3,Bretagne,39,Epargne nette,220632511.2
2014,3,Bretagne,53,Recettes de fonctionnement,1007575883.0
2014,3,Bretagne,55,Recettes totales hors emprunts,1070351033.0
2014,12,Pays de la Loire,28,Dépenses d'équipement,210575141.0
2014,12,Pays de la Loire,31,Dépenses totales hors remb,1340906349.0
2014,12,Pays de la Loire,52,Recettes d'investissement hors emprunts,158923914.9
2014,12,Pays de la Loire,58,Subventions d'équipement versées,328950366.8
2014,12,Pays de la Loire,59,Subventions d'équipement versées aux communes et aux groupements,83781990.26
2014,12,Pays de la Loire,65,Ventes de biens et services,1781774.8
2014,4,Centre-Val de Loire,5,Annuité de la dette,68329726.05
2014,4,Centre-Val de Loire,17,Charges financières,15337154.15
2014,4,Centre-Val de Loire,30,Dépenses totales,1046007074.0
2014,4,Centre-Val de Loire,38,Epargne de gestion,241421664.6
2014,4,Centre-Val de Loire,43,Flux net de dette,2007428.1
2014,4,Centre-Val de Loire,53,Recettes de fonctionnement,917730824.9
2014,4,Centre-Val de Loire,61,TICPE,187323307.0
2014,6,Grand Est,9,Autres dépenses de fonctionnement,4354329.67
2014,6,Grand Est,56,Remboursements d'emprunts hors GAD,25408750.29
2014,6,Grand Est,58,Subventions d'équipement versées,88878139.25
2014,6,Grand Est,16,Cartes grises,79225689.5
2014,6,Grand Est,14,CVAE,102241487.0
2014,6,Grand Est,25,Dépenses d'intervention,403327919.7
2014,6,Grand Est,37,Epargne brute,153570584.2
2014,6,Grand Est,49,Produit des cesssions d'immobilisations,1137014.12
2014,6,Grand Est,58,Subventions d'équipement versées,159780833.5
2014,7,Hauts-de-France,9,Autres dépenses de fonctionnement,15442073.61
2014,7,Hauts-de-France,10,Autres impôts et taxes,533194548.4
2014,7,Hauts-de-France,20,Contributions aux organismes de transport,186459438.3
2014,7,Hauts-de-France,30,Dépenses totales,1902440697.0
2014,7,Hauts-de-France,38,Epargne de gestion,342937566.7
2014,7,Hauts-de-France,47,Impôts et taxes,868463830.4
2014,7,Hauts-de-France,51,Recettes d'investissement,338412901.9
2014,7,Hauts-de-France,61,TICPE,281185319.0
2014,7,Hauts-de-France,64,Variation du fonds de roulement,-28880470.79
2014,1,Auvergne-Rhône-Alpes,5,Annuité de la dette,75786421.91
2014,1,Auvergne-Rhône-Alpes,25,Dépenses d'intervention,266448322.0
2014,1,Auvergne-Rhône-Alpes,46,Frais de personnel,68206797.38
2014,1,Auvergne-Rhône-Alpes,56,Remboursements d'emprunts hors GAD,54878172.75
2014,1,Auvergne-Rhône-Alpes,58,Subventions d'équipement versées,106984616.6
2014,6,Grand Est,25,Dépenses d'intervention,359139539.4
2014,6,Grand Est,34,Encours de dette,809303748.3
2014,6,Grand Est,38,Epargne de gestion,143043326.6
2014,6,Grand Est,47,Impôts et taxes,346963790.6
2014,6,Grand Est,50,Péréquations et compensations fiscales,7799886.0
2014,1,Auvergne-Rhône-Alpes,5,Annuité de la dette,216566851.1
2014,1,Auvergne-Rhône-Alpes,17,Charges financières,56309222.06
2014,1,Auvergne-Rhône-Alpes,40,FCTVA,32151514.87
2014,1,Auvergne-Rhône-Alpes,50,Péréquations et compensations fiscales,18370931.0
2014,1,Auvergne-Rhône-Alpes,55,Recettes totales hors emprunts,2140413118.0
2014,8,Île-de-France,5,Annuité de la dette,661774769.1
2014,8,Île-de-France,14,CVAE,1264969724.0
2014,8,Île-de-France,34,Encours de dette,5092601636.0
2014,8,Île-de-France,37,Epargne brute,582357079.7
2014,8,Île-de-France,53,Recettes de fonctionnement,3281661967.0
2014,9,Normandie,16,Cartes grises,60168545.0
2014,9,Normandie,14,CVAE,105561020.0
2014,9,Normandie,25,Dépenses d'intervention,296418764.2
2014,9,Normandie,30,Dépenses totales,753572918.2
2014,9,Normandie,50,Péréquations et compensations fiscales,46595763.0
2014,9,Normandie,49,Produit des cesssions d'immobilisations,32.0
2014,9,Normandie,52,Recettes d'investissement hors emprunts,47760392.7
2014,9,Normandie,54,Recettes totales,744740606.2
2014,7,Hauts-de-France,12,Autres recettes de fonctionnement,6966046.07
2014,7,Hauts-de-France,14,CVAE,88659235.0
2014,7,Hauts-de-France,29,Dépenses de fonctionnement,618538278.3
2014,7,Hauts-de-France,53,Recettes de fonctionnement,737842398.1
2014,7,Hauts-de-France,61,TICPE,136669572.0
2014,10,Nouvelle-Aquitaine,10,Autres impôts et taxes,217503580.0
2014,10,Nouvelle-Aquitaine,54,Recettes totales,650902184.9
2014,10,Nouvelle-Aquitaine,60,Subventions reçues et participations,18272329.77
2014,10,Nouvelle-Aquitaine,11,Autres recettes d'investissement,9224842.81
2014,10,Nouvelle-Aquitaine,37,Epargne brute,44254086.7
2014,10,Nouvelle-Aquitaine,48,Impôts locaux,55877835.0
2014,10,Nouvelle-Aquitaine,59,Subventions d'équipement versées aux communes et aux groupements,17282182.89
2014,14,Guadeloupe,15,Capacité ou besoin de financement,-7227188.68
2014,14,Guadeloupe,20,Contributions aux organismes de transport,0.0
2014,14,Guadeloupe,25,Dépenses d'intervention,91624266.65
2014,14,Guadeloupe,59,Subventions d'équipement versées aux communes et aux groupements,10244421.05
2014,15,Martinique,8,Autres dépenses d'investissement,3439217.79
2014,15,Martinique,16,Cartes grises,6811819.0
2014,15,Martinique,29,Dépenses de fonctionnement,201427297.3
2014,15,Martinique,31,Dépenses totales hors remb,402720593.5
2014,15,Martinique,52,Recettes d'investissement hors emprunts,79634382.04
2014,15,Martinique,55,Recettes totales hors emprunts,334268486.4
