year,reg_name,tax_name,amount
2012,Bretagne,Subventions reçues et participations,26565998.25
2012,Pays de la Loire,Capacité ou besoin de financement,-70349913.69
2012,Pays de la Loire,FCTVA,14662554.39
2012,Centre-Val de Loire,Dépenses totales,999013905.4
2012,Centre-Val de Loire,Emprunts hors GAD,53800000
2012,Centre-Val de Loire,Epargne brute,249956605
2012,Centre-Val de Loire,Flux net de dette,7266074.82
2012,Centre-Val de Loire,TICPE,173736063
2012,Centre-Val de Loire,Ventes de biens et services,38855.08
2012,Grand Est,Achats et charges externes,44994905.03
2012,Grand Est,Autres dotations et subventions,21415486.95
2012,Grand Est,Autres impôts et taxes,160818727.2
2012,Grand Est,Epargne de gestion,89582746.61
2012,Grand Est,Epargne nette,39848326.28
2012,Grand Est,Autres recettes d'investissement,30178982.53
2012,Grand Est,Dépenses d'équipement,46038278.7
2012,Grand Est,Dépenses totales,909338829.2
2012,Grand Est,Dotation globale de fonctionnement,217785637
2012,Hauts-de-France,Autres dépenses d'investissement,9535747.4
2012,Hauts-de-France,Autres dotations et subventions,67613232.52
2012,Hauts-de-France,Contributions aux organismes de transport,213489595.1
2012,Hauts-de-France,Dépôts au Trésor,4800405.94
2012,Hauts-de-France,Epargne brute,351221681.3
2012,Hauts-de-France,Epargne de gestion,376249378.6
2012,Hauts-de-France,Produit des cesssions d'immobilisations,767903.86
2012,Hauts-de-France,Subventions aux personnes de droit privé,194818681.1
2012,Hauts-de-France,Subventions d'équipement versées aux communes et aux groupements,109929620.4
2012,Auvergne-Rhône-Alpes,Autres recettes d'investissement,5704732.93
2012,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,5671304.89
2012,Auvergne-Rhône-Alpes,Capacité ou besoin de financement,-4420389.79
2012,Auvergne-Rhône-Alpes,Dépenses totales,640599474
2012,Auvergne-Rhône-Alpes,Epargne de gestion,137951670.5
2012,Auvergne-Rhône-Alpes,Impôts et taxes,253435211.3
2012,Auvergne-Rhône-Alpes,Recettes totales hors emprunts,590534229
2012,Auvergne-Rhône-Alpes,Subventions d'équipement versées,91761953.59
2012,Grand Est,Annuité de la dette,77348972.43
2012,Grand Est,Autres recettes d'investissement,2497635.55
2012,Grand Est,Concours de l'Etat,286169574
2012,Grand Est,Dépenses d'investissement hors remb,182838935
2012,Grand Est,Flux net de dette,-1857341.34
2012,Grand Est,Subventions aux personnes de droit privé,54295829.41
2012,Grand Est,Subventions reçues et participations,8742130.81
2012,Auvergne-Rhône-Alpes,Capacité ou besoin de financement,-93956254.66
2012,Auvergne-Rhône-Alpes,Charges financières,49871038.67
2012,Auvergne-Rhône-Alpes,Dépenses d'équipement,192066340.2
2012,Auvergne-Rhône-Alpes,Dépôts au Trésor,5357862.2
2012,Auvergne-Rhône-Alpes,DRES,45444491
2012,Auvergne-Rhône-Alpes,Emprunts hors GAD,198118900
2012,Auvergne-Rhône-Alpes,FCTVA,36449572.77
2012,Auvergne-Rhône-Alpes,Flux net de dette,94104953.98
2012,Auvergne-Rhône-Alpes,Subventions d'équipement versées aux communes et aux groupements,82115167.81
2012,Île-de-France,Capacité ou besoin de financement,-360949914.3
2012,Île-de-France,Dépenses d'intervention,1918531831
2012,Île-de-France,Dépenses de fonctionnement,2666514338
2012,Île-de-France,Dotation globale de fonctionnement,734695347
2012,Île-de-France,FCTVA,105237480.8
2012,Île-de-France,Subventions aux personnes de droit privé,428601749.5
2012,Normandie,Annuité de la dette,26738826.65
2012,Normandie,Charges financières,7641729.63
2012,Normandie,Dépenses d'équipement,60378324.86
2012,Normandie,Dépenses d'investissement hors remb,212568679.7
2012,Normandie,Dépenses totales,687565864.5
2012,Normandie,Epargne de gestion,243105737.5
2012,Normandie,FCTVA,14620182.82
2012,Normandie,Recettes d'investissement hors emprunts,43601548.43
2012,Normandie,Subventions d'équipement versées,136791740.3
2012,Normandie,TICPE,126346115
2012,Hauts-de-France,Autres dépenses d'investissement,13008279.79
2012,Hauts-de-France,Charges financières,16913791.55
2012,Hauts-de-France,CVAE,84601280
2012,Hauts-de-France,Frais de personnel,101557652.1
2012,Hauts-de-France,Subventions d'équipement versées aux communes et aux groupements,30431217.64
2012,Hauts-de-France,Ventes de biens et services,191903.24
2012,Nouvelle-Aquitaine,Autres impôts et taxes,160284265.9
2012,Nouvelle-Aquitaine,Autres recettes de fonctionnement,5752116.21
2012,Nouvelle-Aquitaine,Contributions aux organismes de transport,48670683.89
2012,Nouvelle-Aquitaine,Dépenses d'équipement,43247624.57
2012,Nouvelle-Aquitaine,Dépenses totales hors remb,603319699.6
2012,Nouvelle-Aquitaine,Impôts et taxes,266491205.9
2012,Nouvelle-Aquitaine,Cartes grises,23687762
2012,Nouvelle-Aquitaine,Dépenses d'équipement,20916620.18
2012,Nouvelle-Aquitaine,Dépenses d'investissement,112643252.2
2012,Nouvelle-Aquitaine,Dépenses de fonctionnement,288657996.3
2012,Nouvelle-Aquitaine,Dépôts au Trésor,44714693.92
2012,Nouvelle-Aquitaine,Impôts et taxes,164702111.3
2012,Nouvelle-Aquitaine,Péréquations et compensations fiscales,21460264
2012,Nouvelle-Aquitaine,Subventions d'équipement versées,57135421.56
2012,Nouvelle-Aquitaine,Ventes de biens et services,216051.76
2012,Guadeloupe,Autres dépenses d'investissement,4089841.19
2012,Guadeloupe,Dépenses d'équipement,86391367.56
2012,Guadeloupe,Dépenses totales hors remb,334344369.2
2012,Guadeloupe,DRES,27857892
2012,Guadeloupe,Emprunts hors GAD,20000000
2012,Martinique,Annuité de la dette,3605499.05
2012,Martinique,Autres dotations de fonctionnement,46265342.8
2012,Martinique,Autres dotations et subventions,71595834.31
2012,Martinique,Charges financières,2272165.71
2012,Martinique,Dépenses d'investissement hors remb,190492059.4
2012,Martinique,Encours de dette,111256646.2
2012,Martinique,Epargne nette,54905936.73
2012,Martinique,Frais de personnel,50902041.22
2012,Guyane,Dépenses d'équipement,22769851.29
2012,Guyane,Dépenses d'intervention,42415762.79
2012,Guyane,DRES,10568844
2012,Guyane,Epargne nette,-157915.08
2012,Guyane,Produit des cesssions d'immobilisations,56308.5
2012,Guyane,Subventions reçues et participations,14804301.63
2012,La Réunion,Autres recettes de fonctionnement,4126164.53
2012,La Réunion,Cartes grises,19514759.2
2012,La Réunion,Dépenses d'intervention,198868548.2
2012,La Réunion,Dépenses d'investissement hors remb,314610897.9
2012,La Réunion,Dépôts au Trésor,165491953.3
2012,La Réunion,Flux net de dette,-20882190.77
2012,La Réunion,Produit des cesssions d'immobilisations,4065031.41
2012,La Réunion,Recettes totales,747020795.7
2012,La Réunion,TICPE,0
2012,La Réunion,Ventes de biens et services,863168.48
2015,Provence-Alpes-Côte d'Azur,Autres dotations et subventions,47712475.48
2015,Provence-Alpes-Côte d'Azur,Epargne brute,276653199.1
2015,Provence-Alpes-Côte d'Azur,Epargne de gestion,321702489
2015,Provence-Alpes-Côte d'Azur,Impôts et taxes,1076821309
2015,Provence-Alpes-Côte d'Azur,Variation du fonds de roulement,62668427.05
2015,Normandie,Achats et charges externes,53207583.69
2015,Normandie,Autres impôts et taxes,233882321.2
2015,Normandie,Autres recettes d'investissement,28005509.83
2015,Normandie,Charges financières,6294463.03
2015,Normandie,Concours de l'Etat,158541586
2015,Normandie,Encours de dette,325058341.2
2015,Normandie,Recettes totales hors emprunts,590760439.7
2015,Normandie,Subventions d'équipement versées aux communes et aux groupements,29162227.98
2015,Corse,Dotation globale de fonctionnement,18040289
2015,Corse,Impôts locaux,15392676
2015,Corse,Recettes totales,637656494.5
2015,Corse,Recettes totales hors emprunts,606478514.5
2015,Corse,Subventions aux personnes de droit privé,28574381.93
2015,Bourgogne-Franche-Comté,Autres impôts et taxes,257484036.2
2015,Bourgogne-Franche-Comté,Autres recettes de fonctionnement,5282695.62
2015,Bourgogne-Franche-Comté,Cartes grises,59685295.2
2015,Bourgogne-Franche-Comté,Charges financières,10086234.19
2015,Bourgogne-Franche-Comté,Dépenses d'équipement,42605503.88
2015,Bourgogne-Franche-Comté,Subventions reçues et participations,20809825.86
2015,Bourgogne-Franche-Comté,Variation du fonds de roulement,-476458.88
2015,Bourgogne-Franche-Comté,Dépenses d'équipement,33568420.54
2015,Bourgogne-Franche-Comté,Dotation globale de fonctionnement,111804612
2015,Bourgogne-Franche-Comté,DRES,16193783
2015,Bourgogne-Franche-Comté,Epargne nette,84811187.33
2015,Bourgogne-Franche-Comté,Péréquations et compensations fiscales,25237846
2015,Occitanie,Dépenses d'intervention,609587952.8
2015,Occitanie,Dépenses d'investissement,478851600.5
2015,Occitanie,Dépenses totales,1335840797
2015,Occitanie,Epargne brute,225374831.3
2015,Occitanie,Flux net de dette,53183443.8
2015,Occitanie,Produit des cesssions d'immobilisations,12102.05
2015,Occitanie,Recettes totales hors emprunts,1236437726
2015,Occitanie,Subventions d'équipement versées,295162475.9
2015,Nouvelle-Aquitaine,Impôts et taxes,696826593.3
2015,Occitanie,Autres dépenses d'investissement,50619848.49
2015,Occitanie,Autres recettes d'investissement,39904705.44
2015,Occitanie,Dépenses totales,1242142869
2015,Occitanie,Dépenses totales hors remb,1190197315
2015,Occitanie,Flux net de dette,123054449
2015,Occitanie,Impôts locaux,196838585
2015,Occitanie,Recettes de fonctionnement,920295555
2015,Occitanie,Subventions d'équipement versées,195866091.3
2015,Occitanie,Ventes de biens et services,154771.11
2015,Bretagne,Annuité de la dette,59721859.13
2015,Bretagne,Autres dépenses de fonctionnement,9154066.1
2015,Bretagne,Capacité ou besoin de financement,-160804789
2015,Bretagne,Contributions aux organismes de transport,99040960.3
2015,Bretagne,CVAE,156195460
2015,Bretagne,Dépenses totales,1259000990
2015,Bretagne,Recettes totales,1280311723
2015,Bretagne,Recettes totales hors emprunts,1050311723
2015,Bretagne,Remboursements d'emprunts hors GAD,47884477.87
2015,Pays de la Loire,Annuité de la dette,174019098.8
2015,Pays de la Loire,Autres impôts et taxes,484618970.4
2015,Pays de la Loire,Dépenses de fonctionnement,797151089.8
2015,Pays de la Loire,Encours de dette,1443210658
2015,Pays de la Loire,Subventions d'équipement versées aux communes et aux groupements,97727869.03
2015,Centre-Val de Loire,Annuité de la dette,66030429.72
2015,Centre-Val de Loire,Autres dotations de fonctionnement,24946891
2015,Centre-Val de Loire,Autres recettes d'investissement,21057881.74
2015,Centre-Val de Loire,Capacité ou besoin de financement,-26625805.96
2015,Centre-Val de Loire,Dépenses totales,1064006694
2015,Centre-Val de Loire,DRES,22785661
2015,Centre-Val de Loire,Subventions aux personnes de droit privé,72220804.52
2015,Grand Est,Autres dépenses de fonctionnement,4095381.39
2015,Grand Est,CVAE,69029870
2015,Grand Est,Epargne brute,63923994.6
2015,Grand Est,Frais de personnel,69894918.54
2015,Grand Est,Autres dépenses de fonctionnement,9586010.65
2015,Grand Est,Charges financières,31675809.75
2015,Grand Est,Dépenses totales hors remb,897053714.1
2015,Grand Est,DRES,22748045
2015,Grand Est,Epargne brute,143623601.9
2015,Grand Est,FCTVA,8096326.75
2015,Grand Est,Flux net de dette,-8052884.18
2015,Grand Est,Impôts locaux,158915032
2015,Grand Est,Recettes totales hors emprunts,902301341.2
2015,Hauts-de-France,Autres impôts et taxes,657398929.4
2015,Hauts-de-France,Autres recettes de fonctionnement,22111635.98
2015,Hauts-de-France,Concours de l'Etat,488715667.7
2015,Hauts-de-France,Dépenses de fonctionnement,1334251071
2015,Hauts-de-France,Dépenses totales hors remb,1958112380
2015,Hauts-de-France,Dotation globale de fonctionnement,326139088
2015,Hauts-de-France,Epargne brute,263451026.3
2015,Hauts-de-France,Flux net de dette,171049060.9
2015,Hauts-de-France,Impôts locaux,345320662
2015,Hauts-de-France,Remboursements d'emprunts hors GAD,121471944.3
2015,Hauts-de-France,Variation du fonds de roulement,950590.66
2015,Auvergne-Rhône-Alpes,Annuité de la dette,75054192.01
2015,Auvergne-Rhône-Alpes,Autres recettes d'investissement,15412310.75
2015,Auvergne-Rhône-Alpes,Dotation globale de fonctionnement,138034823
2015,Auvergne-Rhône-Alpes,Epargne brute,118935761.8
2015,Auvergne-Rhône-Alpes,Impôts et taxes,320045373.8
2015,Auvergne-Rhône-Alpes,Péréquations et compensations fiscales,33858009
2015,Auvergne-Rhône-Alpes,Recettes totales hors emprunts,592907683.1
2015,Grand Est,Autres dotations et subventions,28993069.6
2015,Grand Est,Charges financières,21389488.55
2015,Grand Est,Dépenses de fonctionnement,497974688.9
2015,Grand Est,Dotation globale de fonctionnement,170980893
2015,Grand Est,Encours de dette,831457091.9
2015,Grand Est,Epargne nette,81107108.72
2015,Grand Est,Flux net de dette,19882140.72
2015,Grand Est,Impôts et taxes,408703665
2015,Grand Est,Impôts locaux,149836049
2015,Grand Est,Recettes de fonctionnement,639907682.2
2015,Grand Est,Subventions d'équipement versées,164180637.2
2015,Grand Est,TICPE,147960233.9
2015,Auvergne-Rhône-Alpes,Charges financières,60570822.66
2015,Auvergne-Rhône-Alpes,Dépenses de fonctionnement,1695907130
2015,Auvergne-Rhône-Alpes,Epargne de gestion,399329240.4
2015,Auvergne-Rhône-Alpes,Frais de personnel,254752741.5
2015,Auvergne-Rhône-Alpes,Impôts et taxes,1368268894
2015,Auvergne-Rhône-Alpes,Péréquations et compensations fiscales,17659669
2015,Auvergne-Rhône-Alpes,Recettes de fonctionnement,2050900339
2015,Auvergne-Rhône-Alpes,Variation du fonds de roulement,1119421.44
2015,Auvergne-Rhône-Alpes,Ventes de biens et services,270617.31
2015,Île-de-France,Cartes grises,339564656.9
2015,Île-de-France,CVAE,1363192804
2015,Île-de-France,Dépenses totales,5226561971
2015,Île-de-France,Emprunts hors GAD,1025000000
2015,Île-de-France,Flux net de dette,270444833.5
2015,Île-de-France,Recettes totales,5199777380
2015,Normandie,Cartes grises,60083982.5
2015,Normandie,Dépenses de fonctionnement,487138078.2
2015,Normandie,Dépenses totales hors remb,664563897.3
2015,Normandie,DRES,19726446
2015,Normandie,Epargne nette,201216916.1
2015,Normandie,Flux net de dette,-7970118.76
2015,Normandie,Recettes de fonctionnement,704095011.3
2015,Normandie,Subventions aux personnes de droit privé,41524154.94
2015,Hauts-de-France,Autres dotations de fonctionnement,32956413
2015,Hauts-de-France,CVAE,88755214
2015,Hauts-de-France,Dépenses d'investissement,318844141.7
2015,Hauts-de-France,Fiscalité reversée,0
2015,Hauts-de-France,Impôts locaux,144464825
2015,Hauts-de-France,Subventions reçues et participations,25368896.18
2015,Nouvelle-Aquitaine,Annuité de la dette,43813497.53
2015,Nouvelle-Aquitaine,Capacité ou besoin de financement,-74946121.17
2015,Nouvelle-Aquitaine,Concours de l'Etat,151973519
2015,Nouvelle-Aquitaine,Epargne de gestion,35337912.07
2015,Nouvelle-Aquitaine,Recettes d'investissement hors emprunts,41903837.03
2015,Nouvelle-Aquitaine,Recettes totales hors emprunts,570187127.5
2015,Nouvelle-Aquitaine,Variation du fonds de roulement,3019579.65
2015,Nouvelle-Aquitaine,Autres dotations de fonctionnement,6322783
2015,Nouvelle-Aquitaine,Contributions aux organismes de transport,69095590.88
2015,Nouvelle-Aquitaine,Dépenses totales hors remb,453635697.9
2015,Nouvelle-Aquitaine,Fiscalité reversée,0
2015,Nouvelle-Aquitaine,Impôts et taxes,199930800.5
2015,Nouvelle-Aquitaine,Recettes totales,449712283.4
2015,Guadeloupe,Autres impôts et taxes,146267799.8
2015,Guadeloupe,Concours de l'Etat,74903539
2015,Guadeloupe,Dépenses totales,464178719.3
2015,Guadeloupe,Dépôts au Trésor,11734589.84
2015,Guadeloupe,Frais de personnel,49489346.95
2015,Guadeloupe,Impôts et taxes,164519780.8
2015,Guadeloupe,Péréquations et compensations fiscales,5906120
2015,Martinique,Charges financières,4726546.71
2015,Martinique,Dépenses d'intervention,122979952.3
2015,Martinique,Dotation globale de fonctionnement,18813326
2015,Martinique,Epargne nette,15223720.51
2015,Martinique,Fiscalité reversée,0
2015,Martinique,Impôts locaux,18391386
2015,Martinique,Recettes de fonctionnement,249869691.1
2015,Martinique,Subventions aux personnes de droit privé,31345084.53
2015,Martinique,Ventes de biens et services,889851.94
2015,Guyane,Autres dotations de fonctionnement,14776239
2015,Guyane,Cartes grises,3330264.68
2015,Guyane,Dépenses d'équipement,23567395.15
2015,Guyane,Dépenses de fonctionnement,122377294.7
2015,Guyane,Epargne de gestion,-6895708.44
2015,Guyane,Fiscalité reversée,0
2015,Guyane,Impôts et taxes,73437424.8
2015,Guyane,Recettes de fonctionnement,112620908.7
2015,La Réunion,Dépenses totales,1066198559
2015,La Réunion,Dépenses totales hors remb,981662039.7
2015,La Réunion,Fiscalité reversée,0
2015,La Réunion,Recettes totales,1043669794
2015,La Réunion,Subventions d'équipement versées,117394883.9
2015,La Réunion,TICPE,15493599.02
2013,Provence-Alpes-Côte d'Azur,Autres dépenses de fonctionnement,14805839.61
2013,Provence-Alpes-Côte d'Azur,Recettes totales,2026152161
2013,Provence-Alpes-Côte d'Azur,Variation du fonds de roulement,15276730.82
2013,Normandie,Concours de l'Etat,232261500
2013,Normandie,Dépenses de fonctionnement,406081708.8
2013,Normandie,Dépenses totales hors remb,630624958
2013,Normandie,Emprunts hors GAD,65000000
2013,Normandie,Encours de dette,327174978.4
2013,Normandie,Flux net de dette,17875847.93
2013,Normandie,Impôts et taxes,296127149.2
2013,Normandie,Recettes d'investissement hors emprunts,57518745.79
2013,Corse,Annuité de la dette,22530818.92
2013,Corse,Charges financières,15265449.66
2013,Corse,Dotation globale de fonctionnement,34044017
2013,Corse,Flux net de dette,17734630.74
2013,Corse,Recettes totales hors emprunts,605741202.6
2013,Bourgogne-Franche-Comté,Charges financières,11898811.28
2013,Bourgogne-Franche-Comté,Dépenses totales,682812159.4
2013,Bourgogne-Franche-Comté,Dépôts au Trésor,37270675.96
2013,Bourgogne-Franche-Comté,Dotation globale de fonctionnement,171941219
2013,Bourgogne-Franche-Comté,Impôts et taxes,321260504.9
2013,Bourgogne-Franche-Comté,Péréquations et compensations fiscales,18701522
2013,Bourgogne-Franche-Comté,Annuité de la dette,21668949.94
2013,Bourgogne-Franche-Comté,Charges financières,4308665.14
2013,Bourgogne-Franche-Comté,Concours de l'Etat,208974686
2013,Bourgogne-Franche-Comté,Dépenses d'investissement hors remb,137073547.7
2013,Bourgogne-Franche-Comté,Dépenses de fonctionnement,336414693.2
2013,Bourgogne-Franche-Comté,Dépenses totales hors remb,473488241
2013,Bourgogne-Franche-Comté,Produit des cesssions d'immobilisations,28372.32
2013,Occitanie,Contributions aux organismes de transport,157500764.4
2013,Occitanie,Dépenses d'équipement,105543966.6
2013,Occitanie,Dépenses de fonctionnement,705147506.1
2013,Occitanie,Dépenses totales,1188355143
2013,Occitanie,Péréquations et compensations fiscales,75016175
2013,Occitanie,TICPE,156934975
2013,Nouvelle-Aquitaine,Dotation globale de fonctionnement,268502565
2013,Nouvelle-Aquitaine,Epargne nette,263181575.5
2013,Nouvelle-Aquitaine,Péréquations et compensations fiscales,54941451
2013,Nouvelle-Aquitaine,TICPE,211490945
2013,Occitanie,Cartes grises,92532631.66
2013,Occitanie,Charges financières,22344962.08
2013,Occitanie,Dépôts au Trésor,59582998.43
2013,Occitanie,Dotation globale de fonctionnement,231859615
2013,Occitanie,Epargne brute,230947657.6
2013,Occitanie,Produit des cesssions d'immobilisations,3003978.99
2013,Occitanie,Variation du fonds de roulement,1953601.23
2013,Bretagne,Autres impôts et taxes,367679223.1
2013,Bretagne,Charges financières,8045876.25
2013,Bretagne,CVAE,152696102
2013,Bretagne,Dépenses totales hors remb,1212579699
2013,Bretagne,Subventions d'équipement versées,373431878
2013,Bretagne,Subventions d'équipement versées aux communes et aux groupements,63352798.34
2013,Bretagne,Variation du fonds de roulement,-9876128.52
2013,Pays de la Loire,Autres recettes d'investissement,29315957.39
2013,Pays de la Loire,Impôts et taxes,587122934.4
2013,Pays de la Loire,Subventions reçues et participations,31787457.22
2013,Centre-Val de Loire,Dépenses d'équipement,72135688.37
2013,Centre-Val de Loire,Dépenses de fonctionnement,661931732
2013,Centre-Val de Loire,Emprunts hors GAD,20000000
2013,Centre-Val de Loire,Impôts locaux,195558985.8
2013,Centre-Val de Loire,Recettes totales,996306580.9
2013,Grand Est,Autres dépenses de fonctionnement,4203714.68
2013,Grand Est,Autres dotations de fonctionnement,79103859
2013,Grand Est,Capacité ou besoin de financement,1784595.78
2013,Grand Est,Cartes grises,35810293.75
2013,Grand Est,Dépenses d'équipement,43851221.32
2013,Grand Est,Dépenses d'intervention,283430251.2
2013,Grand Est,Recettes d'investissement,111717906
2013,Grand Est,Recettes d'investissement hors emprunts,41717906.04
2013,Grand Est,Recettes de fonctionnement,505400531.5
2013,Grand Est,Remboursements d'emprunts hors GAD,95011263.03
2013,Grand Est,Subventions d'équipement versées aux communes et aux groupements,31526947.07
2013,Grand Est,Ventes de biens et services,395655.22
2013,Grand Est,Concours de l'Etat,361806628
2013,Grand Est,Contributions aux organismes de transport,166963964.4
2013,Grand Est,Dépôts au Trésor,79306297.61
2013,Grand Est,Dotation globale de fonctionnement,221478165
2013,Grand Est,Emprunts hors GAD,70000000
2013,Grand Est,Epargne brute,145130766.4
2013,Grand Est,Variation du fonds de roulement,-35714188.27
2013,Hauts-de-France,Autres impôts et taxes,447570638.4
2013,Hauts-de-France,CVAE,197984660
2013,Hauts-de-France,Dépenses d'intervention,786183354.6
2013,Hauts-de-France,Dépenses d'investissement,623622325
2013,Hauts-de-France,Dépôts au Trésor,134607.18
2013,Hauts-de-France,Epargne nette,204205968.1
2013,Auvergne-Rhône-Alpes,Capacité ou besoin de financement,-13418940.67
2013,Auvergne-Rhône-Alpes,Dépenses de fonctionnement,398302057.8
2013,Auvergne-Rhône-Alpes,Produit des cesssions d'immobilisations,560000
2013,Grand Est,Dépenses d'investissement,246921093.9
2013,Grand Est,Dépenses d'investissement hors remb,193010383.5
2013,Grand Est,Dépôts au Trésor,5697260.1
2013,Grand Est,Péréquations et compensations fiscales,7989947
2013,Grand Est,Recettes totales,748920829.1
2013,Grand Est,Remboursements d'emprunts hors GAD,53910710.39
2013,Grand Est,TICPE,119705640
2013,Auvergne-Rhône-Alpes,Autres recettes de fonctionnement,21788810.62
2013,Auvergne-Rhône-Alpes,Dépenses d'équipement,169582563.4
2013,Auvergne-Rhône-Alpes,Dépenses d'investissement,696154504.8
2013,Auvergne-Rhône-Alpes,Péréquations et compensations fiscales,18985615
2013,Auvergne-Rhône-Alpes,Produit des cesssions d'immobilisations,1413048.67
2013,Auvergne-Rhône-Alpes,Subventions aux personnes de droit privé,289617724.3
2013,Auvergne-Rhône-Alpes,Subventions d'équipement versées,402866798.2
2013,Île-de-France,Autres dotations et subventions,386983946.5
2013,Île-de-France,Autres recettes de fonctionnement,60835136.14
2013,Île-de-France,Concours de l'Etat,1074448811
2013,Île-de-France,Dépenses d'investissement,2302670728
2013,Île-de-France,Encours de dette,4730598744
2013,Île-de-France,Epargne brute,839830636.1
2013,Île-de-France,Epargne de gestion,919636048.6
2013,Île-de-France,Frais de personnel,394135337.1
2013,Île-de-France,Ventes de biens et services,0
2013,Normandie,Autres recettes d'investissement,9986813.92
2013,Normandie,Dépenses d'équipement,67761905.91
2013,Normandie,Dépenses d'intervention,289436300.1
2013,Normandie,Dépenses totales hors remb,734464296.6
2013,Normandie,Dépôts au Trésor,188753122.1
2013,Normandie,Impôts locaux,166336345
2013,Normandie,Recettes totales hors emprunts,738921233.9
2013,Normandie,Subventions aux personnes de droit privé,37175145.47
2013,Normandie,TICPE,137608439
2013,Hauts-de-France,Autres dotations et subventions,63702102.79
2013,Hauts-de-France,Dépenses d'investissement,326574801.1
2013,Hauts-de-France,Frais de personnel,103489318.8
2013,Hauts-de-France,Impôts locaux,141958805
2013,Nouvelle-Aquitaine,Autres dotations de fonctionnement,82736869
2013,Nouvelle-Aquitaine,Autres recettes de fonctionnement,4935232.14
2013,Nouvelle-Aquitaine,CVAE,83855363
2013,Nouvelle-Aquitaine,Dépenses d'équipement,47419819.52
2013,Nouvelle-Aquitaine,Dépenses d'investissement hors remb,141217586.8
2013,Nouvelle-Aquitaine,Epargne brute,101644226.2
2013,Nouvelle-Aquitaine,Frais de personnel,104309041.8
2013,Nouvelle-Aquitaine,Achats et charges externes,40391928.25
2013,Nouvelle-Aquitaine,Autres dotations et subventions,9053701.42
2013,Nouvelle-Aquitaine,Cartes grises,23019121
2013,Nouvelle-Aquitaine,FCTVA,3834035.36
2013,Nouvelle-Aquitaine,Recettes d'investissement hors emprunts,23645132.85
2013,Nouvelle-Aquitaine,Recettes de fonctionnement,358563116.9
2013,Nouvelle-Aquitaine,Remboursements d'emprunts hors GAD,15442894.01
2013,Guadeloupe,CVAE,10304695
2013,Guadeloupe,Encours de dette,221681857.3
2013,Guadeloupe,FCTVA,8715520.24
2013,Guadeloupe,Impôts locaux,16201372
2013,Guadeloupe,Recettes totales hors emprunts,376184231.1
2013,Guadeloupe,TICPE,0
2013,Martinique,Cartes grises,6769396.5
2013,Martinique,Epargne de gestion,38017639.15
2013,Martinique,Epargne nette,36925206.84
2013,Martinique,Impôts et taxes,163250641.3
2013,Martinique,Subventions d'équipement versées aux communes et aux groupements,35352240.54
2013,Martinique,Subventions reçues et participations,4418669.97
2013,Guyane,Autres dépenses d'investissement,672900
2013,Guyane,Autres recettes d'investissement,1359017.33
2013,Guyane,Contributions aux organismes de transport,0
2013,Guyane,Frais de personnel,23061227.25
2013,Guyane,Variation du fonds de roulement,-16673707.14
2013,La Réunion,Cartes grises,20743466.5
2013,La Réunion,Contributions aux organismes de transport,0
2013,La Réunion,Dépenses d'intervention,203342554.1
2013,La Réunion,Flux net de dette,-19874244.57
2013,La Réunion,Subventions aux personnes de droit privé,92274602.61
2013,La Réunion,Subventions d'équipement versées,96839632.74
2014,Provence-Alpes-Côte d'Azur,Autres dépenses de fonctionnement,134736360.9
2014,Provence-Alpes-Côte d'Azur,Cartes grises,199284787.4
2014,Provence-Alpes-Côte d'Azur,Charges financières,73277233.05
2014,Provence-Alpes-Côte d'Azur,Encours de dette,2145041810
2014,Provence-Alpes-Côte d'Azur,Fiscalité reversée,0
2014,Normandie,Capacité ou besoin de financement,5109088.39
2014,Normandie,Concours de l'Etat,193580600
2014,Normandie,Dépenses de fonctionnement,410047146.1
2014,Normandie,Dotation globale de fonctionnement,120019838
2014,Normandie,FCTVA,11750425
2014,Normandie,Frais de personnel,73978731.9
2014,Normandie,Produit des cesssions d'immobilisations,1661387
2014,Normandie,Remboursements d'emprunts hors GAD,28344860.57
2014,Corse,Autres dépenses de fonctionnement,6403377.41
2014,Corse,Contributions aux organismes de transport,0
2014,Corse,Dépenses totales hors remb,598724541.1
2014,Corse,Péréquations et compensations fiscales,2831907
2014,Corse,Subventions aux personnes de droit privé,22010957.39
2014,Bourgogne-Franche-Comté,Achats et charges externes,48095580.41
2014,Bourgogne-Franche-Comté,Annuité de la dette,56257320.78
2014,Bourgogne-Franche-Comté,Autres dotations et subventions,26164230.75
2014,Bourgogne-Franche-Comté,Autres recettes de fonctionnement,8696661.49
2014,Bourgogne-Franche-Comté,Capacité ou besoin de financement,-11130394.49
2014,Bourgogne-Franche-Comté,CVAE,79698652
2014,Bourgogne-Franche-Comté,Dépenses d'équipement,51285137.14
2014,Bourgogne-Franche-Comté,Frais de personnel,81113333.51
2014,Bourgogne-Franche-Comté,Remboursements d'emprunts hors GAD,44576204.53
2014,Bourgogne-Franche-Comté,Subventions d'équipement versées,131613811.1
2014,Bourgogne-Franche-Comté,Variation du fonds de roulement,-31283738.55
2014,Bourgogne-Franche-Comté,Achats et charges externes,14872794.1
2014,Bourgogne-Franche-Comté,Dépenses d'investissement hors remb,137776824.8
2014,Bourgogne-Franche-Comté,Epargne brute,98605110.84
2014,Bourgogne-Franche-Comté,Subventions reçues et participations,13247553.77
2014,Occitanie,Annuité de la dette,19344093.62
